latitude,longitude,Home Type,first_name,last_name,company_name,address,city,county,state,zip,phone1,NEM1,NEM2,NEM3,NEM4,NEM5
38.96,-120.9,Commercial,Sharee,Maile,Holiday Inn Naperville,2096 Montour Blvd,Muskegon,Muskegon,MI,49442,231-467-9980,76,70,64,45,32
34.776,-118.78,Single Family,Cordelia,Storment,"Burrows, Jon H Esq",395 Hammond Dr,Lafayette,Lafayette,LA,70506,337-566-6003,77,90,57,57,23
38.2633,-122.27,Single Family,Mollie,Mcdoniel,Dock Seal Specialty,8592 Lake Lizzie Dr,Bowling Green,Wood,OH,43402,419-975-3184,78,79,76,67,31
38.2633,-122.27,Single Family,Brett,Mccullan,Five Star Limousines Of Tx Inc,87895 Concord Rd,La Mesa,San Diego,CA,91942,619-461-9986,95,65,62,61,39
36.65,-120.58,Single Family,Teddy,Pedrozo,"Barkan, Neal J Esq",46316 Route 130,Bridgeport,Fairfield,CT,6610,203-892-3865,75,67,61,46,26
34.6968,-120.15,Single Family,Tasia,Andreason,"Campbell, Robert A",6 Cowesett Ave,Kearny,Hudson,NJ,7032,201-920-9004,99,89,63,40,40
39.5053,-121.56,Single Family,Hubert,Walthall,"Dee, Deanna",97 Main Ave #2,Barberton,Summit,OH,44203,330-903-1347,99,72,67,68,28
39.5053,-121.56,Single Family,Arthur,Farrow,"Young, Timothy L Esq",30 S 7th St #2824,Englewood,Bergen,NJ,7631,201-238-5690,97,88,59,69,35
39.5053,-121.56,Single Family,Vilma,Berlanga,"Wells, D Fred Esq",81 S Howell Ave,Grand Rapids,Kent,MI,49546,616-737-3087,91,89,72,68,31
33.1372,-116.29,Single Family,Billye,Miro,"Gray, Francine H Esq",38 Lancaster Dr Se,Pearl,Rankin,MS,39208,601-567-5388,72,61,74,65,43
33.1372,-116.29,Single Family,Glenna,Slayton,Toledo Iv Care,2761 Livingston Ave,Memphis,Shelby,TN,38118,901-640-9180,84,67,60,52,29
37.2244,-121.74,Single Family,Mitzie,Hudnall,Cangro Transmission Co,19 Jersey Ave,Englewood,Arapahoe,CO,80110,303-402-1942,93,78,61,51,35
37.2244,-121.74,Multi-family,Bernardine,Rodefer,Sat Poly Inc,4 W Grand Ave,Memphis,Shelby,TN,38112,901-901-4728,99,61,60,58,45
38.4894,-122.89,Multi-family,Staci,Schmaltz,Midwest Contracting & Mfg Inc,20 Coronado Ave #563,Pasadena,Los Angeles,CA,91106,626-866-2341,73,89,61,54,33
37.422,-121.15,Multi-family,Nichelle,Meteer,Print Doctor,74 Beechwood Ter,Chicago,Cook,IL,60657,773-225-9987,83,90,79,40,41
39.0637,-123.44,Single Family,Janine,Rhoden,Nordic Group Inc,94 Broadway,Astoria,Queens,NY,11103,718-228-5896,92,76,65,43,32
40.5946,-124.14,Single Family,Ettie,Hoopengardner,Jackson Millwork Co,41 Franklin Ave,Richland,Benton,WA,99352,509-755-5395,77,77,57,65,27
40.5946,-124.14,Single Family,Eden,Jayson,Harris Corporation,6 Iwaena St,Baltimore,Baltimore City,MD,21202,410-890-7868,83,90,57,49,32
38.4369,-122.71,Single Family,Lynelle,Auber,United Cerebral Palsy Of Ne Pa,32822 Corkwood Rd,Newark,Essex,NJ,7104,973-860-8612,91,71,75,60,50
38.4369,-122.71,Multi-family,Merissa,Tomblin,One Day Surgery Center Inc,36 Raritan Center Pky,Bellflower,Los Angeles,CA,90706,562-579-6902,89,88,67,63,31
38.4369,-122.71,Single Family,Golda,Kaniecki,Calaveras Prospect,6203 S Nevada Ave,Toms River,Ocean,NJ,8755,732-628-9911,76,86,50,65,38
40.6027,-124.21,Single Family,Catarina,Gleich,"Terk, Robert E Esq",80 Maryland Dr #146,Denville,Morris,NJ,7834,973-210-3996,83,76,61,60,44
40,-121.23,Single Family,Virgie,Kiel,"Cullen, Terrence P Esq",76598 Rd  I 95 #3,Denver,Denver,CO,80216,303-776-7550,78,62,79,61,32
40.48,-123.78,Single Family,Jolene,Ostolaza,Central Die Casting Mfg Co Inc,1612 14th St Nw,Newport News,Newport News City,VA,23608,757-682-7118,71,64,61,66,34
39.33,-121.19,Single Family,Keneth,Borgman,Centerline Engineering,86350 Roszel Rd,Phoenix,Maricopa,AZ,85012,602-919-4213,76,81,68,47,40
38.1086,-122.57,Single Family,Rikki,Nayar,Targan & Kievit Pa,1646 Clove Rd,Miami,Miami-Dade,FL,33155,305-968-9489,88,82,78,65,29
38.1086,-122.57,Single Family,Elke,Sengbusch,Riley Riper Hollin & Colagreco,11 W Central Ave,Phoenix,Maricopa,AZ,85013,602-896-2995,90,75,71,55,40
38.3858,-121.78,Commercial,Hoa,Sarao,"Kaplan, Joel S Esq",27848 Lafayette Ave,Oak Hill,Volusia,FL,32759,386-526-7802,89,60,64,64,38
38.3858,-121.78,Single Family,Trinidad,Mcrae,Water Office,10278 Brooks St,San Francisco,San Francisco,CA,94105,415-331-9636,75,78,73,64,37
39.3785,-121.69,Single Family,Mari,Lueckenbach,"Westbrooks, Nelson E Jr",3 Century Park E,San Diego,San Diego,CA,92110,858-793-9686,97,68,72,53,20
39.3785,-121.69,Single Family,Selma,Husser,Armon Communications,11 State Highway 57 #22,Jersey City,Hudson,NJ,7306,201-991-8371,82,66,58,68,45
38.17,-122.25,Single Family,Antione,Onofrio,Jacobs & Gerber Inc,6 S Washington Ave,San Bernardino,San Bernardino,CA,92410,909-430-7767,84,73,53,68,43
34.4222,-118.57,Single Family,Luisa,Jurney,Forest Fire Laboratory,27 Se 176th Pl,Cambridge,Middlesex,MA,2138,617-365-2136,96,60,63,50,39
34.4222,-118.57,Single Family,Clorinda,Heimann,"Haughey, Charles Jr",107 Richmond Valley Rd,Escondido,San Diego,CA,92025,760-291-5499,71,65,60,66,41
34.4222,-118.57,Single Family,Dick,Wenzinger,Wheaton Plastic Products,24 Spruce St #595,Gardena,Los Angeles,CA,90248,310-510-9715,79,65,61,70,47
34.42,-118.57,Single Family,Ahmed,Angalich,Reese Plastics,4 W Beverly Blvd,Harrisburg,Dauphin,PA,17110,717-528-8998,86,79,70,49,40
34.4222,-118.57,Single Family,Iluminada,Ohms,Nazette Marner Good Wendt,74 Southern Blvd,Mesa,Maricopa,AZ,85204,480-293-2884,98,62,52,42,32
39.34,-121.19,Single Family,Joanna,Leinenbach,Levinson Axelrod Wheaton,3 Washington St,Lake Worth,Palm Beach,FL,33461,561-470-4576,79,85,70,57,36
34.4222,-118.57,Single Family,Caprice,Suell,"Egnor, W Dan Esq",90177 N 55th Ave,Nashville,Davidson,TN,37211,615-246-1826,84,70,71,61,41
39.32,-121.18,Multi-family,Stephane,Myricks,Portland Central Thriftlodge,11 Tower Ave,Burlington,Boone,KY,41005,859-717-7640,95,72,66,58,35
38,-121.81,Multi-family,Quentin,Swayze,Ulbrich Trucking,280 Bayview Ave,Milan,Monroe,MI,48160,734-561-6172,78,66,55,45,22
39.91,-121.37,Multi-family,Annmarie,Castros,Tipiak Inc,80312 W 32nd St,Conroe,Montgomery,TX,77301,936-751-7963,78,81,76,51,41
39.2,-120.84,Single Family,Shonda,Greenbush,Saint George Well Drilling,84 Us Highway 46,Clifton,Passaic,NJ,7011,973-482-2432,72,70,62,66,38
32.6988,-117.17,Single Family,Cecil,Lapage,"Hawkes, Douglas D",6 Stovall St #72,Union City,Hudson,NJ,7087,201-693-3969,92,67,53,57,20
34.45,-118.6,Single Family,Jeanice,Claucherty,Accurel Systems Intrntl Corp,21 Amboy Ave,Miami,Miami-Dade,FL,33142,305-988-4164,78,63,71,64,26
34.35,-118.47,Single Family,Josphine,Villanueva,Santa Cruz Community Internet,65 Smith Ln #8343,Moss,Clay,TN,38575,931-553-9776,94,62,59,46,49
34.34,-118.5,Multi-family,Daniel,Perruzza,Gersh & Danielson,11362 S Halsted St,Santa Ana,Orange,CA,92705,714-771-3882,92,86,71,52,20
39.5053,-121.56,Single Family,Cassi,Wildfong,"Cobb, James O Esq",26851 Jefferson Hwy,Rolling Meadows,Cook,IL,60008,847-633-3218,98,80,65,56,22
34.4,-118.55,Single Family,Britt,Galam,Wheatley Trucking Company,2502 Pringle Rd Se #508,Hatfield,Montgomery,PA,19440,215-888-3306,77,71,79,48,43
36.7855,-121.67,Single Family,Adell,Lipkin,Systems Graph Inc Ab Dick Dlr,67 Mountain View Dr,Whippany,Morris,NJ,7981,973-654-1563,71,84,76,49,38
36.7855,-121.67,Single Family,Jacqueline,Rowling,John Hancock Mutl Life Ins Co,3 N San Saba,Erie,Erie,PA,16501,814-865-8115,79,75,77,56,25
36.7855,-121.67,Single Family,Lonny,Weglarz,History Division Of State,51122 State Route 18,Salt Lake City,Salt Lake,UT,84115,801-293-9855,88,61,63,65,42
35.36,-118.92,Single Family,Lonna,Diestel,"Dimmock, Thomas J Esq",1484 College Ave,Fayetteville,Cumberland,NC,28301,910-922-3674,86,86,80,57,47
40.8003,-124.2,Single Family,Cristal,Samara,Intermed Inc,4121 Metropolitan Dr,Los Angeles,Los Angeles,CA,90021,213-975-8028,73,90,79,47,26
34.5089,-117.92,Commercial,Kenneth,Grenet,Bank Of New York,2169 Sierra Rd,East Lansing,Ingham,MI,48823,517-499-2324,89,66,72,60,32
34.5089,-117.92,Single Family,Elli,Mclaird,Sportmaster Intrnatl,8 Sunrise Ave,Utica,Oneida,NY,13501,315-818-2640,79,69,76,44,46
34.5089,-117.92,Single Family,Alline,Jeanty,W W John Holden Inc,55715 Lake City Hwy,South Bend,St Joseph,IN,46601,574-656-2802,94,71,58,63,44
34.5089,-117.92,Single Family,Sharika,Eanes,Maccani & Delp,75698 N Fiesta Blvd,Orlando,Orange,FL,32806,407-312-1693,83,78,64,40,22
34.5089,-117.92,Single Family,Nu,Mcnease,Amazonia Film Project,90 Sw 28th Ter,Harrison,Hudson,NJ,7029,973-751-9005,80,75,58,57,30
34.5089,-117.92,Single Family,Daniela,Comnick,Water & Sewer Department,9 Flowers Rd #403,Trenton,Mercer,NJ,8611,609-200-8579,82,71,58,53,49
34.5089,-117.92,Single Family,Cecilia,Colaizzo,Switchcraft Inc,6 Nw 12th St #3849,Madison,Dane,WI,53717,608-382-4543,96,73,68,65,36
34.5089,-117.92,Single Family,Leslie,Threets,C W D C Metal Fabricators,4 A Kelley Dr,Katonah,Westchester,NY,10536,914-861-9750,95,75,70,40,47
34.5089,-117.92,Single Family,Nan,Koppinger,"Shimotani, Grace T",88827 Frankford Ave,Greensboro,Guilford,NC,27401,336-370-5335,82,67,61,47,21
34.5089,-117.92,Single Family,Izetta,Dewar,"Lisatoni, Jean Esq",4 W Scyene Rd #3,Baltimore,Baltimore City,MD,21217,410-473-1710,74,65,71,56,21
37.9438,-121.97,Single Family,Tegan,Arceo,Ceramic Tile Sales Inc,62262 Park Stre,Monroe Township,Middlesex,NJ,8831,732-730-2694,71,81,65,53,34
38.3424,-120.93,Single Family,Ruthann,Keener,Maiden Craft Inc,3426 29th St Se,Kerrville,Kerr,TX,78028,830-258-2771,84,78,56,61,46
38.3424,-120.93,Multi-family,Joni,Breland,Carriage House Cllsn Rpr Inc,37 E Main St #43,Elk Grove Village,Cook,IL,60007,847-519-5908,98,82,73,42,47
38.3424,-120.93,Multi-family,Vi,Rentfro,Video Workshop,7165 W Clark Rd,Freehold,Monmouth,NJ,7728,732-605-4783,87,64,65,69,40
37.74,-121.48,Multi-family,Colette,Kardas,Fresno Tile Center Inc,21577 S Apple Creek Rd,Omaha,Douglas,NE,68124,402-896-5945,82,70,61,52,29
37.79,-121.36,Single Family,Malcolm,Tromblay,Versatile Sash & Woodwork,749 Leonis Blvd,Annandale,Fairfax,VA,22003,703-221-5604,88,89,80,45,33
34.4882,-118.12,Single Family,Ryan,Harnos,Warner Electric Brk & Cltch Co,15 Gunnison St,Plano,Collin,TX,75075,972-558-1667,83,79,53,47,37
34.4882,-118.12,Single Family,Jess,Chaffins,New York Public Library,20 3rd Ave,New York,New York,NY,10016,212-510-4635,88,68,65,46,20
32.7074,-117.25,Single Family,Sharen,Bourbon,"Mccaleb, John A Esq",64 W Austin St,Syosset,Nassau,NY,11791,516-816-1543,70,69,80,53,38
40.4796,-123.78,Multi-family,Nickolas,Juvera,United Oil Co Inc,179 S Rider Trl #52,Crystal River,Citrus,FL,34429,352-598-8303,70,70,54,66,45
40.4796,-123.78,Single Family,Gary,Nunlee,Irving Foot Center,4 W Mount Royal Ave,Fortville,Hancock,IN,46040,317-542-6025,100,75,63,59,20
38.0756,-122.54,Single Family,Diane,Devreese,Acme Supply Co,1955 Telegraph Rd,Saint Joseph,Buchanan,MO,64504,816-557-9675,76,64,51,53,26
38.0756,-122.54,Single Family,Roslyn,Chavous,"Mcrae, James L",63519 Dupont St,Jackson,Hinds,MS,39211,601-234-9634,72,88,56,43,24
38.02,-122.06,Single Family,Glory,Schieler,Mcgraths Seafood,7 E Truman Rd,Abilene,Taylor,TX,79602,325-869-2651,100,69,62,47,48
38.02,-122.06,Single Family,Rasheeda,Sayaphon,"Kummerer, J Michael Esq",253 Park Ave #979,Saratoga,Santa Clara,CA,95070,408-805-4311,91,82,63,49,23
38.02,-122.06,Single Family,Alpha,Palaia,"Stoffer, James M Jr",43498 Commercial Dr #29,Cherry Hill,Camden,NJ,8003,856-312-2631,76,85,62,70,48
38.02,-122.06,Single Family,Refugia,Jacobos,North Central Fl Sfty Cncl,2186 Worth St,Hayward,Alameda,CA,94545,510-974-8673,91,73,76,40,24
33.1372,-116.29,Commercial,Shawnda,Yori,Fiorucci Foods Usa Inc,50128 N Plankinton Ave,Longwood,Seminole,FL,32750,407-538-5108,71,69,57,63,26
38.34,-121.19,Single Family,Mona,Delasancha,Sign All,38775 Gravois Ave,Cheyenne,Laramie,WY,82001,307-403-1490,77,79,63,43,24
38.65,-121.15,Single Family,Gilma,Liukko,Sammys Steak Den,16454 Greenwich St,Garden City,Nassau,NY,11530,516-393-9969,73,82,70,55,50
37.24,-121.77,Single Family,Janey,Gabisi,"Dobscha, Stephen F Esq",42 Cambridge Ave,Madison,Dane,WI,53715,608-967-7196,73,66,59,60,23
37.24,-121.78,Single Family,Lili,Paskin,Morgan Custom Homes,20115 4th Ave E,Kearny,Hudson,NJ,7032,201-431-2991,86,71,58,48,35
37.24,-121.78,Single Family,Loren,Asar,Olsen Payne & Company,8 Ridgewood Center Dr,Old Forge,Lackawanna,PA,18518,570-648-3037,70,76,74,52,30
37.24,-121.78,Single Family,Dorothy,Chesterfield,Cowan & Kelly,471 Outwater Ln,San Diego,San Diego,CA,92126,858-617-7836,99,69,57,50,22
37.24,-121.78,Single Family,Gail,Similton,"Johnson, Wes Esq",64 Monroe St,Thousand Palms,Riverside,CA,92276,760-616-5390,78,60,73,43,48
34.61,-120.22,Single Family,Catalina,Tillotson,Icn Pharmaceuticals Inc,3340 A Lockport Pl #6,Margate City,Atlantic,NJ,8402,609-373-3334,99,75,59,55,30
34.6,-120.39,Single Family,Lawrence,Lorens,New England Sec Equip Co Inc,11 Hwy,Providence,Providence,RI,2906,401-465-6434,82,67,61,42,27
38.4532,-122.74,Single Family,Carlee,Boulter,"Tippett, Troy M Ii",8286 Hart St,Abilene,Dickinson,KS,67410,785-347-1807,97,64,67,70,24
38.4532,-122.74,Single Family,Thaddeus,Ankeny,Atc Contracting,7 Washington St #1,Roseville,Placer,CA,95678,916-920-3573,89,81,65,65,44
39.3201,-121.6,Multi-family,Jovita,Oles,"Pagano, Philip G Esq",10 S Haven St,Daytona Beach,Volusia,FL,32114,386-248-4120,79,61,75,67,38
38.4532,-122.74,Multi-family,Alesia,Hixenbaugh,Kwikprint,11 Front St,Washington,District of Columbia,DC,20001,202-646-7518,99,66,62,69,39
38.11,-121.68,Multi-family,Lai,Harabedian,Buergi & Madden Scale,1935 Packer Ave #2,Novato,Marin,CA,94945,415-423-3296,72,90,65,58,32
38.13,-121.65,Single Family,Brittni,Gillaspie,Inner Label,69 Rv Cent,Boise,Ada,ID,83709,208-709-1237,74,71,50,56,46
38.01,-121.78,Single Family,Raylene,Kampa,Hermar Inc,4 Sw Nyberg Rd,Elkhart,Elkhart,IN,46514,574-499-1456,80,74,71,61,43
38.03,-121.75,Single Family,Flo,Bookamer,Simonton Howe & Schneider Pc,89992 E 15th St,Alliance,Box Butte,NE,69301,308-726-2184,99,88,70,61,50
37.9195,-121.68,Single Family,Jani,Biddy,Warehouse Office & Paper Prod,61558 W 20th Ave,Seattle,King,WA,98104,206-711-6500,100,76,56,40,41
37.9195,-121.68,Multi-family,Chauncey,Motley,Affiliated With Travelodge,65 E Aurora Dr,Orlando,Orange,FL,32804,407-413-4844,99,71,78,64,49
37.9195,-121.68,Single Family,James,Butt,"Benton, John B Jr",6652 N Blue Gum St,New Orleans,Orleans,LA,70116,504-621-8930,91,68,54,54,44
34.53,-120.43,Single Family,Josephine,Darakjy,"Chanay, Jeffrey A Esq",7 B Blue Ridge Blvd,Brighton,Livingston,MI,48116,810-292-9391,93,66,50,58,30
36.58,-120.52,Single Family,Art,Venere,"Chemel, James L Cpa",11 W Cerritos Ave #54,Bridgeport,Gloucester,NJ,8014,856-636-8752,80,74,80,42,42
37.9,-122.56,Single Family,Lenna,Paprocki,Feltz Printing Service,642 Main St,Anchorage,Anchorage,AK,99501,907-385-4415,91,74,64,42,32
37.9987,-121.78,Single Family,Donette,Foller,Printing Dimensions,37 Center St,Hamilton,Butler,OH,45011,513-570-1896,97,64,75,61,43
38,-121.76,Single Family,Simona,Morasca,"Chapman, Ross E Esq",6 Mcauley Dr,Ashland,Ashland,OH,44805,419-503-2487,90,69,53,62,21
37.9987,-121.78,Single Family,Mitsue,Tollner,Morlong Associates,10 Eads St,Chicago,Cook,IL,60632,773-573-6917,92,85,62,57,33
37.9987,-121.78,Commercial,Leota,Dilliard,Commercial Press,10 W Jackson Blvd,San Jose,Santa Clara,CA,95111,408-752-3503,91,84,64,43,25
38.02,-121.76,Single Family,Sage,Wieser,Truhlar And Truhlar Attys,8 Boston Ave #88,Sioux Falls,Minnehaha,SD,57105,605-414-2150,100,61,68,41,44
38.02,-121.76,Single Family,Kris,Marrier,"King, Christopher A Esq",231 Runamuck Pl #2808,Baltimore,Baltimore City,MD,21224,410-655-8726,91,85,71,69,31
37.86,-121.51,Single Family,Minna,Amigon,"Dorl, James J Esq",2374 Jerrold Ave,Kulpsville,Montgomery,PA,19443,215-874-1232,93,84,66,57,48
37.95,-121.71,Single Family,Abel,Maclead,Rangoni Of Florence,37278 St  Rt 17m M,Middle Island,Suffolk,NY,11953,631-335-3417,84,77,66,66,48
37.086,-121.01,Single Family,Kiley,Caldarera,Feiner Bros,28 E 75th St #69,Los Angeles,Los Angeles,CA,90034,310-498-5654,94,60,51,43,35
38.0308,-121.87,Single Family,Graciela,Ruta,Buckley Miller & Wright,101 Connecticut Ave Nw,Chagrin Falls,Geauga,OH,44023,440-780-8428,95,62,57,60,35
37.89,-121.88,Single Family,Cammy,Albares,"Rousseaux, Michael Esq",59 E Morehead St,Laredo,Webb,TX,78045,956-537-6198,91,81,73,44,44
38.0308,-121.87,Single Family,Mattie,Poquette,Century Communications,76 State Road 434 E,Phoenix,Maricopa,AZ,85013,602-277-4388,94,83,55,45,24
38.0308,-121.87,Single Family,Meaghan,Garufi,"Bolton, Wilbur Esq",69734 E Carrillo St,Mc Minnville,Warren,TN,37110,931-313-9638,95,84,68,67,35
34.7006,-120.44,Single Family,Gladys,Rim,T M Byxbee Company Pc,325 New Horizon Blvd,Milwaukee,Milwaukee,WI,53207,414-661-9601,100,78,66,43,38
39,-121.65,Single Family,Yuki,Whobrey,Farmers Insurance Group,4 State Route 27,Taylor,Wayne,MI,48180,313-288-7940,90,84,52,68,47
37.61,-121.81,Multi-family,Fletcher,Flosi,Post Box Services Plus,397 Manchester Blvd,Rockford,Winnebago,IL,61109,815-828-2150,98,72,60,45,46
39.5,-121.92,Multi-family,Bette,Nicka,Sport En Art,9 S 33rd St,Aston,Delaware,PA,19014,610-545-3618,86,77,58,58,21
39.5,-121.93,Multi-family,Veronika,Inouye,C 4 Network Inc,9 Greenleaf Ave,San Jose,Santa Clara,CA,95111,408-540-1788,94,88,80,68,43
39.51,-121.93,Single Family,Willard,Kolmetz,"Ingalls, Donald R Esq",621 W Yakima Ave,Irving,Dallas,TX,75062,972-303-9200,78,77,54,54,48
39.51,-121.93,Single Family,Maryann,Royster,"Franklin, Peter L Esq",77 S Westgate St,Albany,Albany,NY,12204,518-966-7990,79,76,52,57,34
38.2479,-122.27,Single Family,Alisha,Slusarski,Wtlz Power 107 Fm,3276 State St,Middlesex,Middlesex,NJ,8846,732-658-3157,75,85,80,65,35
39.5,-121.92,Single Family,Allene,Iturbide,"Ledecky, David Esq",4 Central Ave,Stevens Point,Portage,WI,54481,715-662-6767,79,61,74,62,29
39.5,-121.93,Multi-family,Chanel,Caudy,Professional Image Inc,89 Nw 66th St #8673,Shawnee,Johnson,KS,66218,913-388-2082,98,63,63,69,32
36.94,-120.83,Single Family,Ezekiel,Chui,"Sider, Donald C Esq",5 Cedar Ave #84,Easton,Talbot,MD,21601,410-669-1645,97,64,60,62,50
40.4327,-123.47,Single Family,Willow,Kusko,U Pull It,90991 Thorburn Ave,New York,New York,NY,10011,212-582-4979,89,69,52,60,28
40.4327,-123.47,Single Family,Bernardo,Figeroa,"Clark, Richard Cpa",389 9th Ave N,Conroe,Montgomery,TX,77301,936-336-3954,88,61,68,47,36
38.06,-121.87,Single Family,Ammie,Corrio,"Moskowitz, Barry S",74874 Atlantic Ave,Columbus,Franklin,OH,43215,614-801-9791,78,90,66,61,50
40.1827,-122.24,Single Family,Francine,Vocelka,Cascade Realty Advisors Inc,369 South Dr,Las Cruces,Dona Ana,NM,88011,505-977-3914,76,61,64,56,29
40.1827,-122.24,Single Family,Ernie,Stenseth,Knwz Newsradio,48 E Liberty St,Ridgefield Park,Bergen,NJ,7660,201-709-6248,72,70,80,49,26
40.1827,-122.24,Single Family,Albina,Glick,"Giampetro, Anthony D",7 Ralph Ct,Dunellen,Middlesex,NJ,8812,732-924-7885,74,70,69,50,27
39.7761,-122.1,Commercial,Alishia,Sergi,Milford Enterprises Inc,2745 Distribution Way,New York,New York,NY,10025,212-860-1582,85,84,78,60,50
38.06,-121.87,Single Family,Solange,Shinko,"Mosocco, Ronald A",429 Wolf St,Metairie,Jefferson,LA,70002,504-979-9178,73,68,52,68,33
38.2515,-122.58,Single Family,Jose,Stockham,Tri State Refueler Co,131 Bransten Rd,New York,New York,NY,10011,212-675-8573,99,79,79,53,41
37.7468,-121.68,Single Family,Rozella,Ostrosky,Parkway Company,20 Morena Blvd,Camarillo,Ventura,CA,93012,805-832-6166,75,68,63,69,24
39.76,-121.91,Single Family,Valentine,Gillian,Fbs Business Finance,778 W 17th St,San Antonio,Bexar,TX,78204,210-812-9600,92,79,64,58,39
39.76,-121.91,Single Family,Kati,Rulapaugh,Eder Assocs Consltng Engrs Pc,6983 Dorsett Rd,Abilene,Dickinson,KS,67410,785-463-7832,76,86,58,61,30
38.0212,-121.91,Single Family,Youlanda,Schemmer,Tri M Tool Inc,2884 Lewis Rd,Prineville,Crook,OR,97754,541-548-8200,80,84,56,50,20
38.0212,-121.91,Single Family,Dyan,Oldroyd,International Eyelets Inc,7222 Woodfield Rd,Overland Park,Johnson,KS,66204,913-413-4607,78,81,79,46,46
38.0212,-121.91,Single Family,Roxane,Campain,Rapid Trading Intl,1051 Main St,Fairbanks,Fairbanks North Star,AK,99708,907-231-4725,92,72,76,47,49
37.7977,-121.6,Single Family,Lavera,Perin,Abc Enterprises Inc,681 3rd Ave,Miami,Miami-Dade,FL,33196,305-606-7294,98,81,76,45,42
37.7977,-121.6,Single Family,Erick,Ferencz,Cindy Turner Associates,23 S Babcock St,Fairbanks,Fairbanks North Star,AK,99712,907-741-1047,98,80,57,68,44
39.4916,-121.54,Single Family,Fatima,Saylors,"Stanton, James D Esq",5 Lighthouse Ave,Hopkins,Hennepin,MN,55343,952-768-2419,87,70,55,61,46
39.4916,-121.54,Multi-family,Jina,Briddick,Grace Pastries Inc,38941 Park Blvd,Boston,Suffolk,MA,2128,617-399-5127,93,72,68,54,40
39.4916,-121.54,Multi-family,Kanisha,Waycott,"Schroer, Gene E Esq",8 Tomahawk Dr,Los Angeles,Los Angeles,CA,90006,323-453-2783,82,65,56,64,39
38.25,-122.58,Multi-family,Emerson,Bowley,Knights Inn,765 S Main St,Madison,Dane,WI,53711,608-336-7447,80,86,79,65,47
37.99,-121.86,Single Family,Blair,Malet,Bollinger Mach Shp & Shipyard,212 Decker Dr,Philadelphia,Philadelphia,PA,19132,215-907-9114,79,88,65,58,49
39.1214,-122.22,Single Family,Brock,Bolognia,Orinda News,4489 W O St #1,New York,New York,NY,10003,212-402-9219,91,62,68,50,23
37.81,-121.77,Single Family,Lorrie,Nestle,Ballard Spahr Andrews,42 S 7th St,Tullahoma,Coffee,TN,37388,931-875-6647,88,69,60,45,31
33.6853,-117.94,Single Family,Sabra,Uyetake,Lowy Limousine Service,98839 Hawthorne Blvd #6104,Columbia,Richland,SC,29201,803-925-5216,91,77,67,60,40
38.3565,-121.98,Multi-family,Marjory,Mastella,Vicon Corporation,74 San Mateo Ave,Wayne,Delaware,PA,19087,610-814-5536,97,73,61,47,47
38.3565,-121.98,Single Family,Karl,Klonowski,"Rossi, Michael M",79 Brooks St #9,Flemington,Hunterdon,NJ,8822,908-877-6138,70,71,56,50,31
37.5,-122.18,Single Family,Tonette,Wenner,Northwest Publishing,4548 Courthouse Rd,Westbury,Nassau,NY,11590,516-968-6054,72,83,79,67,37
